
_S000_DD(){
:DTC
0100 [1]油门位置传感器失效;
020313 [P020313]发火顺序第 2 缸喷油器驱动电路开路；（Open load of logical injector 2）;
020413 [P020413]发火顺序第 3 缸喷油器驱动电路开路；（Open load of logical injector 3）;
021900 [P021900]发动机超速指示；（Overspeed detection in component engine protection）;
022211 [P022211]油门踏板传感器 2 电压信号低于下限值；（Signal Range Check Low for APP2）;
022312 [P022312]油门踏板传感器 2 电压信号高于上限值；（Signal Range Check High for APP2）;
024111 [P024111]增压压力传感器电压信号低于下限；（Diagnostic fault check for SRC low in air pressure upstream of intake valve sensor）;
024212 [P024212]增压压力传感器电压信号高于上限；（Diagnostic fault check for SRC high in air pressure upstream of intake valve sensor）;
025111 [P025111]油量计量单元(MeUn)驱动电路对地短路；（Short circuit to ground of metering unit output）;
025112 [P025112]油量计量单元(MeUn)驱动电路对电源短路；（Short circuit to battery of metering unit output）;
0251F1 [P0251F1]高压油泵油量计量单元(MeUn)驱动电路开路；（Open load of metering unit output）;
025292 [P025292]电控单元(ECU)内油量计量单元(MeUn)驱动芯片过热；（Over teperature of device driver of metering unit）;
026111 [P026111]发火顺序第 1 缸线束低端对高端短路；（Short circuit Low Side to High Side logical injector 1）;
026212 [P026212]发火顺序第 1 缸喷油器线束短路(高端或低端对电源或地短路)；（General short circuit logical injector 1）;
026300 [P026300]一缸喷油器驱动级故障；（Fault with drive of injector of 1st cylinder）;
026300 [P026300]一缸喷油器上拉到目标电流或电压的时间过长；（Application of target current or voltage to the injector of 1st cylinder over too long time）;
026411 [P026411]发火顺序第 4 缸线束低端对高端短路；（Short circuit Low Side to High Side logical injector 4）;
026512 [P026512]发火顺序第 4 缸喷油器线束短路(高端或低端对电源或地短路)；（General short circuit logical injector 4）;
026600 [P026600]二缸喷油器驱动级故障；（Fault with drive of injector of 2nd cylinder）;
026600 [P026600]二缸喷油器上拉到目标电流或电压的时间过长；（Application of target current or voltage to the injector of 2nd cylinder over too long time）;
026711 [P026711]发火顺序第 2 缸线束低端对高端短路；（Short circuit Low Side to High Side logical injector 2）;
026812 [P026812]发火顺序第 2 缸喷油器线束短路(高端或低端对电源或地短路)；（General short circuit logical injector 2）;
026900 [P026900]三缸喷油器驱动级故障；（Fault with drive of injector of 3rd cylinder）;
026900 [P026900]三缸喷油器上拉到目标电流或电压的时间过长；（Application of target current or voltage to the injector of 3rd cylinder over too long time）;
027011 [P027011]发火顺序第 3 缸线束低端对高端短路；（Short circuit Low Side to High Side logical injector 3）;
027112 [P027112]发火顺序第 3 缸喷油器线束短路(高端或低端对电源或地短路)；（General short circuit logical injector 3）;
027200 [P027200]四缸喷油器驱动级故障；（Fault with drive of injector of 4th cylinder）;
027200 [P027200]四缸喷油器上拉到目标电流或电压的时间过长；（Application of target current or voltage to the injector of 4th cylinder over too long time）;
033531 [P033531]没有检测到曲轴信号；（DFC for crankshaft signal diagnose-no signal）;
033629 [P033629]曲轴信号有干扰或信号丢失故障；（DFC for crankshaft signal diagnose-disturbed signal）;
034001 [P034001]凸轮轴信号与曲轴信号偏差过大；（DFC for camshaft offset angle exceeded）;
034031 [P034031]没有检测到凸轮轴信号；（DFC for camshaft signal diagnose-no signal）;
034129 [P034129]凸轮轴信号有干扰或信号丢失故障；（DFC for crankshaft signal diagnose-disturbed signal）;
034A30 [P034A30]在理论上的曲轴缺齿位置处没有检测到缺齿信号；（At the expected position the gap was not detected again）;
034A31 [P034A31]曲轴旋转过程中没有检测到缺齿信号；（No gap could be detected in the signal）;
038011 [P038011]预热塞低压系统对地短路；（Short circuit to ground error for Glow plug Low Voltage System）;
038012 [P038012]预热塞低压系统对电源短路；（Short circuit to battery error for Glow plug Low Voltage System）;
03804B [P03804B]电控单元(ECU)内预热塞低压系统驱动芯片过热；（Over temperature error on ECU powerstage for Glow plug Low Voltage System）;
0380F4 [P0380F4]预热塞低压系统开路；（No load error for Glow plug Low Voltage System）;
04019B [P04019B]空气设定量与实际新鲜进气量的差值低于下限值(新鲜进气量过大)；（Air control system governor deviation below limit）;
04019C [P04019C]废气再循环(EGR)阀开度设定值与实际值的差值高于上限值(正偏差过大)；（EGR Valve Permanent positive governor deviation）;
04029B [P04029B]废气再循环(EGR)阀开度设定值与实际值的差值差值低于下限值(负偏差过大)；（EGR Valve Permanent negative governor deviation）;
04029C [P04029C]空气设定量与实际新鲜进气量的差值高于上限值(新鲜进气量过小)；（Air control system governor deviation above limit）;
0404F0 [P0404F0]废气再循环(EGR)阀全关位置的自学习值超出限值；（DFC for valve drift at closed position of EGR valve）;
0404F1 [P0404F1]废气再循环(EGR)阀全开位置的自学习值超出阀的机械点；（DFC for valve drift at open position of EGR valve）;
0404F2 [P0404F2]废气再循环(EGR)阀机械关闭位置的自学习值偏移超出阀的机械点；（DFC for Range drift of EGR valve）;
0404F7 [P0404F7]自学习过程中，废气再循环(EGR)阀全关位置的值短时间偏移超过限值；（DFC for short time valve drift at closed position of EGR valve）;
0404F8 [P0404F8]自学习过程中，废气再循环(EGR)阀全开位置的值短时间偏移超过限值；（DFC for short time valve drift at open position of EGR valve）;
040511 [P040511]废气再循环(EGR)阀位置传感器电压低于下限值；（SRC low for EGRVlv position sensor value）;
040612 [P040612]废气再循环(EGR)阀位置传感器电压高于上限值；（SRC high for EVRVlv position sensor value）;
042711 [P042711]氧化催化器(DOC)上游温度传感器电压信号低于下限值；（Diagnostic fault check for SRC low in Oxidation Catalyst upstream temperature）;
042812 [P042812]氧化催化器(DOC)上游温度传感器电压信号高于上限；（Diagnostic fault check for SRC high in Oxidation Catalyst upstream temperature）;
042E72 [P042E72]废气再循环(EGR)阀卡在开启状态；（Jammed EGR valve in open state）;
042F73 [P042F73]废气再循环(EGR)阀卡在关闭状态；（Jammed EGR valve in closed state）;
046A00 [P046A00]催化器温度传感器故障；（Catalyst temperature sensor error）;
048011 [P048011]开关型低速风扇控制电路对地短路；（Short circuit to ground error of DIO fan1 powerstage）;
048012 [P048012]开关型低速风扇控制电路对电源短路；（Short circuit to battery error for DIO Fan1）;
048013 [P048013]开关型低速风扇控制电路开路；（No load error for DIO Fan1 powerstage）;
04804B [P04804B]电控单元(ECU)内开关型低速风扇控制驱动芯片过热；（Over temperature error for DIO Fan1 powerstage）;
0480F0 [P0480F0]开关型高速风扇控制电路开路；（No load error for DIO Fan2 powerstage）;
0480F1 [P0480F1]电控单元(ECU)内开关型高速风扇控制驱动芯片过热；（Over temperature error for DIO Fan2 powerstage）;
0480F2 [P0480F2]开关型高速风扇控制电路对电源短路；（Short circuit to battery error for DIO Fan2）;
0480F3 [P0480F3]开关型高速风扇控制电路对地短路；（Short circuit to ground error of DIO fan1 powerstage）;
0480F4 [P0480F4]开关型第三级风扇控制电路开路；（No load error for DIO 3-stage Fan powerstage）;
0480F5 [P0480F5]电控单元(ECU)内开关型第三级风扇控制驱动芯片过热；（Over temperature error for DIO 3-stage Fan powerstage）;
0480F6 [P0480F6]开关型第三级风扇控制电路对电源短路；（Short circuit to battery error for DIO 3-stage Fan）;
0480F7 [P0480F7]开关型第三级风扇控制电路对地短路；（Short circuit to ground error of DIO 3-stage Fan powerstage）;
050462 [P050462]刹车信号不可信，主刹信号和副刹信号不同时变化；（Plausibility check for Brake）;
056216 [P056216]电池电压过低导致相关部件停止工作；（Powerstage diagnosis could be disabled due to low Battery voltage）;
056284 [P056284]电控单元(ECU)内部蓄电池电压信号过低；（SRC low for battery voltage sensor）;
056317 [P056317]电池电压过高导致相关部件停止工作；（Powerstage diagnosis could be disabled due to high Battery voltage）;
056385 [P056385]电控单元(ECU)内部蓄电池电压信号过高；（SRC high for battery voltage sensor）;
057129 [P057129]主刹车踏板信号故障；（Diagnostic Fault Check Main Brake Stuck）;
0578F0 [P0578F0]模拟巡航开关 Set+ 键和 Set-键卡滞故障；（Stuck key error for Analog Cruise control set+ and set?P064C-41 预热塞控制器(GCU)译码故障：译码不匹配 DFC for coding error when selected coding is not matching for glow plug）;
0578F2 [P0578F2]模拟巡航开关 OFF 键和 Resume 键卡滞故障；（Stuck key error for Analog Cruise control Off and Resume）;
0607F0 [P0607F0]电控单元(ECU)内部芯片 Cy327 通讯故障；（SPI/COM-Errors of the Cy327）;
060B00 [P060B00]电控单元(ECU)内部软硬件底层监控报错(MoC)；（ECU internal diagnositic error(MoC)）;
060BA1 [P060BA1]电控单元(ECU)内部软硬件底层监控报错(MoC)；（ECU internal diagnositic error(MoC)）;
060BF0 [P060BF0]电控单元(ECU)内部软硬件底层监控报错(MoC)；（ECU internal diagnositic error(MoC)）;
060C13 [P060C13]电控单元(ECU)内部软硬件底层监控报错(MoC)；（ECU internal diagnositic error(MoC)）;
060CF0 [P060CF0]电控单元(ECU)内部软硬件底层监控报错(MoC)；（ECU internal diagnositic error(MoC)）;
060CF1 [P060CF1]电控单元(ECU)内部软硬件底层监控报错(MoC)；（ECU internal diagnositic error(MoC)）;
060CF2 [P060CF2]电控单元(ECU)内部软硬件底层监控报错(MoC)；（ECU internal diagnositic error(MoC)）;
060CF3 [P060CF3]电控单元(ECU)内部软硬件底层监控报错(MoC)；（ECU internal diagnositic error(MoC)）;
060CF4 [P060CF4]电控单元(ECU)内部软硬件底层监控报错(MoC)；（ECU internal diagnositic error(MoC)）;
060CF5 [P060CF5]电控单元(ECU)内部软硬件底层监控报错(MoC)；（ECU internal diagnositic error(MoC)）;
060CF6 [P060CF6]电控单元(ECU)内部软硬件底层监控报错(MoC)；（ECU internal diagnositic error(MoC)）;
060CF7 [P060CF7]电控单元(ECU)内部软硬件底层监控报错(MoC)；（ECU internal diagnositic error(MoC)）;
060CF8 [P060CF8]电控单元(ECU)内部软硬件底层监控报错(MoC)；（ECU internal diagnositic error(MoC)）;
060CF9 [P060CF9]电控单元(ECU)内部软硬件底层监控报错(MoC)；（ECU internal diagnositic error(MoC)）;
060CFA [P060CFA]电控单元(ECU)内部软硬件底层监控报错(MoC)；（ECU internal diagnositic error(MoC)）;
060CFB [P060CFB]电控单元(ECU)内部软硬件底层监控报错(MoC)；（ECU internal diagnositic error(MoC)）;
061513 [P061513]起动机继电器控制端开路；（No load error for starter）;
062DF0 [P062DF0]喷油控制模块 1(线束)短路故障；（Short circuit of the power stage high?side bank 1）;
062EF0 [P062EF0]喷油控制模块 2(线束)短路故障；（Short circuit of the power stage high?side bank 2）;
062F44 [P062F44]电控单元(ECU)内存储单元 EEPROM 区编写故障；（EEP Write Error based on the error for one block）;
062FF0 [P062FF0]电控单元(ECU)内存储单元 EEPROM 区擦除故障；（EEP erase Error based on the error for more blocks）;
062FF1 [P062FF1]电控单元(ECU)内存储单元 EEPROM 区读取故障；（EEP Read Error based on the error for more blocks）;
062FF2 [P062FF2]EEPROM 存储器读写故障；（Error during read/write operation）;
062FF3 [P062FF3]变型数据识别码无效；（Invalid variant dataset Identifier error）;
062FF4 [P062FF4]变型数据切换故障；（Variant dataset switching error）;
062FF5 [P062FF5]EEPROM 读代码故障；（EEPROM read error of the code-word）;
063308 [P063308]IMMO 检验时反馈响应无效；（All F response is received from PEPS during authentication）;
063364 [P063364]IMMO 相关的存储器数据不正确；（The Immobilizer related EEP block(EEPData1)is not proper）;
0633F0 [P0633F0]防盗器(immo)读故障响应；（Immo EOLData Read Error response）;
0633F1 [P0633F1]IMMO 相关的存储器信息读取故障；（A Immobilizer related EEPROM block read failure）;
0633F2 [P0633F2]ECM 模块状态故障；（The ECM is Virgin）;
0633F3 [P0633F3]IMMO 通讯超时；（An authentication timeout）;
0633F4 [P0633F4]IMMO 进行校验时反馈响应出现错误，表明 ECM和 SIM 两者的 SK/PIN 码不匹配；（A wrong response has been received during Authentication indicating that the ECM and SIM have different SK and/or PIN）;
064111 [P064111]传感器供电模块 1 短路到地故障；（Short to GND at Sensor supply 1）;
064216 [P064216]传感器供电模块 1 电压过低故障；（Undervoltage at Sensor supply 1）;
064312 [P064312]传感器供电模块 1 故障；（Error Sensor supplies 1）;
064317 [P064317]传感器供电模块 1 电压过高故障；（Overvoltage at Sensor supply 1））;
064513 [P064513]空调压缩机线路开路；（No load error on power stage for the compressor））;
06454B [P06454B]电控单元(ECU)内空调压缩机驱动芯片过热；（Over temperature error on powerstage for the compressor）;
064611 [P064611]空调压缩机驱动电路对地短路；（Short circuit to ground error on power stage for the compressor）;
064626 [P064626]离合器踏板位置传感器电压超下限故障；（SRC Min Error on Clutch Pedal Position Sensor Voltage）;
064727 [P064727]离合器踏板位置传感器电压超上限故障；（SRC MAX Error on Clutch Pedal Position Sensor Voltage）;
0647F0 [P0647F0]空调压缩机驱动电路对电源短路；（Short circuit to battery error on power stage for the compressor）;
064C09 [P064C09]GCU-T 预热模块故障；（DFC for glow module error in GCU-T）;
064C87 [P064C87]GCU-T T30 信号丢失故障 : 当 GCU 激活后 T29无电信号；（DFC for T30 missing in GCU-T: If no voltage is present at the T30 input when GCU is activated）;
064C87 [P064C87]GCU-T T30 信号丢失故障 : 当 GCU 激活后 T30无电信号；（DFC for T30 missing in GCU-T: If no voltage is present at the T31 input when GCU is activated）;
064CF1 [P064CF1]预热塞控制器(GCU)译码故障：数据传输故障；（DFC for faulty diagnostic data transmission or protocol error for glow plug）;
064CF2 [P064CF2]预热塞控制器(GCU)译码故障：一个译码循环内收到不同的译码；（DFC for coding error when different coding words were received in a coding cycle for glow plug）;
064D29 [P064D29]氧传感器 SPI 芯片信号故障( 属于 ASIC 芯片的一部份)；（CJ135 SPI diagnosis for sensor S1B1）;
064D2F [P064D2F]氧传感器 ASIC(集成电路)芯片信号故障；（CJ135 asic diagnosis for sensor S1B1）;
065111 [P065111]传感器供电模块 2 短路到地故障；（Short to GND at Sensor supply 2）;
065216 [P065216]传感器供电模块 2 电压过低故障；（Undervoltage at Sensor supply 2）;
065312 [P065312]传感器供电模块 2 故障；（Error Sensor supplies 2）;
065317 [P065317]传感器供电模块 2 电压过高故障；（Overvoltage at Sensor supply 2）;
066811 [P066811]电控单元(ECU)内温度值传感器电压信号低于下限；（SRC low for ECU temperature sensor）;
066912 [P066912]电控单元(ECU)内温度值传感器电压信号高于上限；（SRC high for ECU temperature sensor）;
067101 [P067101]由预热塞控制器(GCU-T)驱动的发火顺序第 1缸预热塞短路故障；（DFC for short circuit Glow Plug 1 powered by GCU-T）;
067107 [P067107]由预热塞控制器(GCU-T)驱动的发火顺序第 1缸预热塞失效；（DFC for failure Glow Plug 1 powered by GCU-T）;
067201 [P067201]由预热塞控制器(GCU-T)驱动的发火顺序第 4缸预热塞短路故障；（DFC for short circuit Glow Plug 4 powered by GCU-T）;
067207 [P067207]由预热塞控制器(GCU-T)驱动的发火顺序第 4缸预热塞失效；（DFC for failure Glow Plug 4 powered by GCU-T）;
067301 [P067301]由预热塞控制器(GCU-T)驱动的发火顺序第 2缸预热塞短路故障；（DFC for short circuit Glow Plug 2 powered by GCU-T）;
067307 [P067307]由预热塞控制器(GCU-T)驱动的发火顺序第 2缸预热塞失效；（DFC for failure Glow Plug 2 powered by GCU-T）;
067401 [P067401]由预热塞控制器(GCU-T)驱动的发火顺序第 3缸预热塞短路故障；（DFC for short circuit Glow Plug 3 powered by GCU-T）;
067407 [P067407]由预热塞控制器(GCU-T)驱动的发火顺序第 3缸预热塞失效；（DFC for failure Glow Plug 3 powered by GCU-T）;
068A00 [P068A00]主继电器断开过早故障；（Early opening defect of main relay）;
068B00 [P068B00]主继电器卡滞故障；（DFC for stuck main relay error）;
069711 [P069711]传感器供电模块 3 短路到地故障；（Short to GND at Sensor supply 3）;
069816 [P069816]传感器供电模块 3 电压过低故障；（Undervoltage at Sensor supply 3）;
069912 [P069912]传感器供电模块 3 故障；（Error Sensor supplies 3）;
069917 [P069917]传感器供电模块 3 电压过高故障；（Overvoltage at Sensor supply 3）;
070329 [P070329]辅刹车踏板信号故障；（Diagnostic Fault Check Redundant Brake Stuck）;
070401 [P070401]离合器信号不可信；（Plausibility check for Clutch）;
070464 [P070464]离合器的 2 个触点开关信号不一致；（Two digital clutch switches not plausible）;
080A99 [P080A99]离合器踏板位置没有进行自学习；（Clutch Pedal Fully Applied Position Not Learned）;
081064 [P081064]离合器踏板位置自学习不可信；（Clutch Pedal Learn Value Memory Corruption）;
081099 [P081099]离合器踏板位置传感器从来没有进行一次完整的自学习；（The fault is set if the clutch sensor has not completed the learning atleast once）;
08109A [P08109A]通过诊断仪触发的离合器位置传感器自学习值在无效的范围内；（The fault is set if the clutch sensor is in an invalid range after a learning is triggered by the tester）;
083011 [P083011]离合器开关短路到地；（DFC for detecting Clutch short circuit to ground）;
083012 [P083012]离合器开关短路到电源；（DFC for detecting Clutch short circuit to battery）;
100600 [P100600]发动机扭矩限制被调用；（Working limitation information）;
100800 [P100800]喷油切断请求指示；（Injection cut off demand(ICO)for shut off coordinator）;
100900 [P100900]双质量飞轮的转速保护指示；（Indicates if a TMFW resonance shutoff condition is active）;
101200 [P101200]电控单元(ECU)内部软硬件底层监控报错(MoF)；（ECU internal diagnositic error(MoF)）;
101300 [P101300]电控单元(ECU)内部软硬件底层监控报错(MoF)；（ECU internal diagnositic error(MoF)）;
101400 [P101400]电控单元(ECU)内部软硬件底层监控报错(MoF)；（ECU internal diagnositic error(MoF)）;
101500 [P101500]电控单元(ECU)内部软硬件底层监控报错(MoF)；（ECU internal diagnositic error(MoF)）;
101600 [P101600]电控单元(ECU)内部软硬件底层监控报错(MoF)；（ECU internal diagnositic error(MoF)）;
101700 [P101700]电控单元(ECU)内部软硬件底层监控报错(MoF)；（ECU internal diagnositic error(MoF)）;
101800 [P101800]电控单元(ECU)内部软硬件底层监控报错(MoF)；（ECU internal diagnositic error(MoF)）;
101900 [P101900]电控单元(ECU)内部软硬件底层监控报错(MoF)；（ECU internal diagnositic error(MoF)）;
101A00 [P101A00]电控单元(ECU)内部软硬件底层监控报错(MoF)；（ECU internal diagnositic error(MoF)）;
101B00 [P101B00]电控单元(ECU)内部软硬件底层监控报错(MoF)；（ECU internal diagnositic error(MoF)）;
101C00 [P101C00]电控单元(ECU)内部软硬件底层监控报错(MoF)；（ECU internal diagnositic error(MoF)）;
101D00 [P101D00]电控单元(ECU)内部软硬件底层监控报错(MoF)；（ECU internal diagnositic error(MoF)）;
101E00 [P101E00]电控单元(ECU)内部软硬件底层监控报错(Mon)；（ECU internal diagnositic error(Mon)）;
101F00 [P101F00]电控单元(ECU)内部软硬件底层监控报错(Mon)；（ECU internal diagnositic error(Mon)）;
102000 [P102000]电控单元(ECU)内部软硬件底层监控报错(Mon)；（ECU internal diagnositic error(Mon)）;
103164 [P103164]扭矩油量转换 MAP 不单调故障指示；（Not plausible fault: PhyMod_trq2qBas_MAP contains non strictly monotonus q curves）;
1090F0 [P1090F0]电控单元(ECU)内部软硬件底层监控报错(MoF)；（ECU internal diagnositic error(MoF)）;
1091F1 [P1091F1]电控单元(ECU)内部软硬件底层监控报错(MoF)；（ECU internal diagnositic error(MoF)）;
1092F5 [P1092F5]轨压高于最高允许轨压值( 轨压控制阀 PCV 方案)；（Maximum positive deviation of rail pressure exceeded concerning set flow of fuel）;
110AF0 [P110AF0]整车性能限制 0 激活；（Performance limiter for level 0）;
110BF1 [P110BF1]整车性能限制 1 激活；（Performance limiter for level 1）;
110CF2 [P110CF2]整车性能限制 2 激活；（Performance limiter for level 2）;
110DF3 [P110DF3]整车性能限制 3 激活；（Performance limiter for level 3）;
110EF4 [P110EF4]整车性能限制功能激活；（Performance limiter is active）;
160000 [P160000]电控单元(ECU)内部软硬件底层监控报错(Mon)；（ECU internal diagnositic error(Mon)）;
160100 [P160100]电控单元(ECU)内部软硬件底层监控报错(Mon)；（ECU internal diagnositic error(Mon)）;
160800 [P160800]ECU 软件重置 _0；（SoftwareResets 0）;
160900 [P160900]ECU 软件重置 _1；（SoftwareResets 1）;
160A00 [P160A00]ECU 软件重置 _2；（SoftwareResets 2）;
164301 [P164301]简易防盗故障(loop function)；（Cyclic signal check for security）;
173011 [P173011]可变进气涡流阀(VSA)驱动电路对地短路；（Short circuit to ground error of VSA powerstage）;
173012 [P173012]可变进气涡流阀(VSA)驱动电路对电源短路；（Short circuit to battery error of VSA powerstage）;
173013 [P173013]可变进气涡流阀(VSA)驱动电路开路；（No load error for VSA）;
17304B [P17304B]电控单元(ECU)内可变进气涡流阀(VSA)流驱动芯片过热；（Over temperature error for VSA valve lamper powerstage）;
173229 [P173229]可变进气涡流阀(VSA)信号故障 1；（Fault codefor Diagnostic FMin error1 for VSA）;
173329 [P173329]可变进气涡流阀(VSA)信号故障 2；（Fault codefor Diagnostic FMin error2 for VSA）;
173429 [P173429]可变进气涡流阀(VSA)信号故障 3；（Fault codefor Diagnostic FMin error3 for VSA）;
173529 [P173529]可变进气涡流阀(VSA)信号故障 4；（Fault codefor Diagnostic FMin error4 for VSA）;
173629 [P173629]可变进气涡流阀(VSA)信号故障 5；（Fault codefor Diagnostic FMin error5 for VSA）;
17371C [P17371C]可变进气涡流阀(VSA)位置物理值超限；（DFC for VSA valve position sensor physical SRC out of range）;
173729 [P173729]可变进气涡流阀(VSA)信号故障 6；（Fault codefor Diagnostic FMin error6 for VSA）;
173811 [P173811]可变进气涡流阀(VSA)PWM 信号对地短路；（Fault code for Diagnostic PWMIN SCG Error for VSA）;
210001 [P210001]节流阀(TVA)驱动接口电路开路；（No load error for powerstage on CJ945 for throttle valve）;
210014 [P210014]节流阀(TVA)驱动电路对地短路；（Short circuit to ground error for powerstage on CJ945 for throttle valve）;
210015 [P210015]节流阀(TVA)驱动电路对电源短路；（Short circuit to battery error for powerstage on CJ945 for throttle valve）;
2100F3 [P2100F3]节流阀(TVA)驱动接口电路过热；（Over temperature error on CJ945 for throttle valve）;
213564 [P213564]油门踏板 1 和油门踏板 2 信号合理性故障；（Plausibility Check between APP1 and APP2）;
213A13 [P213A13]废气再循环(EGR)H 桥驱动电路开路；（Open load error for EGRVlv H-Bridge powerstage）;
213A4B [P213A4B]电控单元(ECU)内废气再循环(EGR)H 桥驱动芯片过热；（Over temperature error for EGRVlv H?Bridge powerstage）;
213A4B [P213A4B]电控单元(ECU)内废气再循环(EGR)H 桥驱动芯片过热；（Over temperature error for EGRVlv H?Bridge powerstage）;
213A92 [P213A92]废气再循环(EGR)H 桥驱动电流过大；（Over current error for EGRVlv H-Bridge）;
213A92 [P213A92]废气再循环(EGR)H 桥驱动电流过大；（Over current error for EGRVlv H-Bridge）;
213AA2 [P213AA2]废气再循环(EGR)H 桥驱动电路电压过低；（Under voltage error for EGRVlv H-Bridge powerstage）;
213C11 [P213C11]废气再循环(EGR)H 桥驱动电路低端对地短路；（Short circuit to ground on EGR H-bridge Out2 error）;
213D12 [P213D12]废气再循环(EGR)H 桥驱动电路低端对电源路；（Short circuit to battery on EGR H-bridge Out2 error）;
214111 [P214111]废气再循环(EGR)H 桥驱动电路高端对地短路；（Short circuit to ground on EGR H-bridge Out1 error）;
214212 [P214212]废气再循环(EGR)H 桥驱动电路高端对电源短路；（Short circuit to battery on EGR H-bridge Out1 error）;
215A08 [P215A08]来自 CAN 总线的车速信号故障；（Signal error for vehicle speed over CAN）;
219564 [P219564]氧浓度在 overrun 区域偏大不可信；（Diagnostics status of the oxygen sensor plausibility maximum deviation check in overrun mode）;
219664 [P219664]氧浓度在 overrun 区域偏小不可信；（Diagnostics status of the oxygen sensor plausibility minimum deviation check in overrun mode）;
222811 [P222811]大气压力传感器电压信号低于下限；（SRC low for Environment Pressure）;
222912 [P222912]大气压力传感器电压信号高于上限；（SRC High for Environment Pressure）;
223C18 [P223C18]氧传感器泵电流自学习值过小故障；（Diagnosis adaptation of pump current with air too small sensor 1 bank 1）;
223C19 [P223C19]氧传感器泵电流自学习值过大故障；（Diagnosis adaptation of pump current with air too large sensor 1 bank 1）;
226307 [P226307]增压器管路脱落故障；（Diagnostic fault check for boost pressure pipe error）;
226384 [P226384]增压压力调节控制器偏差值( 增压压力设定值减去实际值)低于下限( 负偏差过大)；（PCR negative governor deviation below limit）;
226385 [P226385]增压压力调节控制器偏差值( 增压压力设定值减去实际值)高于上限( 正偏差过大)；（PCR positive governor deviation above limit）;
2263F1 [P2263F1]部分负荷区域增压压力控制偏差超上限；（Error case for permanent MAX governor deviation for partial load）;
2263F3 [P2263F3]部分负荷区域增压压力控制偏差超下限；（Error case for permanent MIN governor deviation for partial load）;
226409 [P226409]油水分离传感器自检故障(传感器损坏)；（Max threshold error for the sensor self test）;
226900 [P226900]油含水故障；（error to report detection of water in fuel）;
229964 [P229964]油门踏板和刹车踏板信号不合理故障；（Plausibility Check between APP and Brake）;
244C11 [P244C11]颗粒捕集器(DPF)上游温度传感器电压信号高于上限；（Diagnostic fault check for SRC low in Particle filter upstream temperature）;
244D12 [P244D12]颗粒捕集器(DPF)上游温度传感器电压信号高于上限；（Diagnostic fault check for SRC high in Particle filter upstream temperature）;
245211 [P245211]颗粒捕集器(DPF)压差传感器电压信号低于下限；（SRC low for PFlt differential pressure sensor）;
245212 [P245212]颗粒捕集器(DPF)压差传感器电压信号高于上限；（SRC High for PFlt differential pressure sensor）;
245264 [P245264]颗粒捕集器(DPF)压差传感器 Hoseline 故障；（DFC to indicate hoseline error of differential pressure sensor）;
2452F0 [P2452F0]颗粒捕集器(DPF)压差传感器信号不可信故障；（Fault check for the delta-pressure sensor plausibility of DPF）;
2452F2 [P2452F2]颗粒捕集器(DPF)压差传感器 Hoseline 故障；（DFC to indicate hoseline error of differential pressure sensor）;
256209 [P256209]CAN smart 控制方式的 VGT 位置传感器故障；（DFC for VGT Position Sensor Error）;
261738 [P261738]两齿之间的间隔时间不固定；（Dynamic Timeout of two consecutive tooth periods）;
261836 [P261836]曲轴信号频率低于下限；（CRS Signal below speed threshold）;
261937 [P261937]曲轴信号频率超过上限；（CRS signal frequency higher than threshold）;
262011 [P262011]节流阀(TVA)位置反馈传感器值信号故障( 智能 TVA)；（DFC for valve error(status line diagnosis-smart valve)for throttle valve）;
2622F0 [P2622F0]氧传感器 APE( 泵电流)针脚开路故障；（Lambda sensor wire diagnosis opern load at pin APE for sensor S1B1）;
2622F1 [P2622F1]氧传感器 IPE( 虚拟接地)针脚开路故障；（Lambda sensor wire diagnosis opern load at pin IPE for sensor S1B1）;
2622F2 [P2622F2]氧传感器 MES( 可调节电阻)针脚开路故障；（Lambda sensor wire diagnosis opern load at pin MES for sensor S1B1）;
2622F3 [P2622F3]氧传感器 RE( NerNst 电压)针脚开路故障；（Lambda sensor wire diagnosis opern load at pin RE for sensor S1B1）;
268C00 [P268C00]喷油器 1 数据不匹配；（Data mismatching with 1st injector）;
268D00 [P268D00]喷油器 2 数据不匹配；（Data mismatching with 2nd injector）;
268E00 [P268E00]喷油器 3 数据不匹配；（Data mismatching with 3rd injector）;
268F00 [P268F00]喷油器 4 数据不匹配；（Data mismatching with 4th injector）;
26E411 [P26E411]起动机继电器控制端低端对地短路；（Short circuit to ground error for low side of starter output）;
26E412 [P26E412]起动机继电器控制端低端对电源短路；（Short circuit to battery error for low side of starter output）;
26E44B [P26E44B]电控单元(ECU)内起动机继电器控制端低端驱动芯片过热；（Over temperature error on ECU powerstage for low side of starter output）;
26E601 [P26E601]起动机控制底层监控故障；（Diagnostic fault check to report the error due to Start Stop）;
278964 [P278964]离合器信号不可信；（Plausibility check for Clutch）;
287223 [P287223]离合器踏板低位卡滞故障；（Plausibility check for Clutch stuck low）;
287224 [P287224]离合器踏板高位卡滞故障；（Plausibility check for Clutch stuck high）;
402085 [C002085]防抱死制动系统 2(ABS)CAN 帧长度错误；（Message-Length-Error of CAN-Receive Frame ABS2）;
402087 [C002087]防抱死制动系统 2(ABS)CAN 信号接收超时(即信号丢失)；（Timeout Error of CAN-Receive-Frame ABS2）;
C03016 [U003016]INM 模块中 CAN 供电模块故障；（Error status for indicating diagnosis disabled due to voltagestrategy）;
